"","TIM_DAY","ITE_AUCTION_START_DATETIME","ITE_AUCTION_STOP_DATETIME","DEALER_TYPE_GROUP_DESC","OPERATION","TOTAL_AREA","COVERED_AREA","BEDROOMS","ROOMS","ITE_ITEM_ID","PROPERTY_TYPE","SIT_CURRENCY_ID","ITE_CURRENT_PRICE","PRECIO_LOCAL","ID Final","mes","tc_prom","geometry","dummy_dolar","precio_pesos","precio_dolares","pesosm2tot","dolaresm2tot","pesosm2_cub","dolaresm2_cub","fid","cod_ent","cod_loc","nombre","zona_venta","zona_alq","digitos_iguales","digitos_iguales_pesos","digitos_iguales_m2tot","borrar","ID FINAL","ID","desarrollo prioritario"
"396","2024-02-29T00:00:00Z","2024-02-26 16:00:02","2024-05-26 0:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","150000","150000","1823465679","2024-02","1128.8","c(-58.5945232, -34.5840891)","FALSE","150000","132.88","3750","3.32","3750","3.32","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"397","2024-03-03T00:00:00Z","2024-02-26 16:00:02","2024-05-26 00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","150000","150000","1823465679","2024-03","1019.49","c(-58.5945232, -34.5840891)","FALSE","150000","147.13","3750","3.68","3750","3.68","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"398","2024-02-29T00:00:00Z","2024-02-27 10:29:41","2024-03-28 0:00:00","Fsbo","Alquiler","150","80","2",NA,NA,"Casa","ARG","600000","600000","1823696279","2024-02","1128.8","c(-58.5914303, -34.5913513)","FALSE","600000","531.54","4000","3.54","7500","6.64","19","3","6840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"399","2024-03-26T00:00:00Z","2024-02-27 10:29:41","2024-03-28 00:00:00","Fsbo","Alquiler","150","80","2",NA,NA,"Casa","ARG","600000","600000","1823696279","2024-03","1019.49","c(-58.5914303, -34.5913513)","FALSE","600000","588.53","4000","3.92","7500","7.36","19","03","06840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"400","2024-02-29T00:00:00Z","2024-02-27 12:51:01","2024-05-27 0:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","300000","300000","1823731475","2024-02","1128.8","c(-58.5645888, -34.6020502)","FALSE","300000","265.77","7500","6.64","7500","6.64","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"401","2024-03-04T00:00:00Z","2024-02-27 12:51:01","2024-06-02 00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","300000","300000","1823731475","2024-03","1019.49","c(-58.5645888, -34.6020502)","FALSE","300000","294.26","7500","7.36","7500","7.36","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"402","2024-02-29T00:00:00Z","2024-02-27 15:31:43","2024-05-27 0:00:00","Inmobiliaria","Alquiler","50","50","1","2",NA,"Departamento","ARG","220000","220000","1823784279","2024-02","1128.8","c(-58.5722331, -34.5887891)","FALSE","220000","194.9","4400","3.9","4400","3.9","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"403","2024-03-30T00:00:00Z","2024-02-27 15:31:43","2024-05-27 07:52:03","Inmobiliaria","Alquiler","50","50","1","2",NA,"Departamento","ARG","220000","220000","1823784279","2024-03","1019.49","c(-58.5722331, -34.5887891)","FALSE","220000","215.79","4400","4.32","4400","4.32","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"404","2024-04-03T00:00:00Z","2024-02-27 15:31:43","2024-05-27 07:52:03","Inmobiliaria","Alquiler","50","50","1","2",NA,"Departamento","ARG","220000","220000","1823784279","2024-04","1035.92","c(-58.5722331, -34.5887891)","FALSE","220000","212.37","4400","4.25","4400","4.25","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"405","2024-02-29T00:00:00Z","2024-02-27 16:45:06","2024-05-27 0:00:00","Inmobiliaria","Alquiler","55","50","1","2",NA,"Departamento","ARG","320000","320000","1823817927","2024-02","1128.8","c(-58.5878042, -34.5989135)","FALSE","320000","283.49","5818.18","5.15","6400","5.67","19","3","6840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"406","2024-03-09T00:00:00Z","2024-02-27 16:45:06","2024-05-27 00:00:00","Inmobiliaria","Alquiler","55","50","1","2",NA,"Departamento","ARG","320000","320000","1823817927","2024-03","1019.49","c(-58.5878042, -34.5989135)","FALSE","320000","313.88","5818.18","5.71","6400","6.28","19","03","06840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"407","2024-02-29T00:00:00Z","2024-02-27 15:01:30","2024-03-28 0:00:00","Fsbo","Alquiler","50","45","1",NA,NA,"Casa","ARG","260000","260000","1823882519","2024-02","1128.8","c(-58.5283475, -34.5983544)","FALSE","260000","230.33","5200","4.61","5777.78","5.12","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"408","2024-03-26T00:00:00Z","2024-02-27 15:01:30","2024-03-28 00:00:00","Fsbo","Alquiler","50","45","1",NA,NA,"Casa","ARG","260000","260000","1823882519","2024-03","1019.49","c(-58.5283475, -34.5983544)","FALSE","260000","255.03","5200","5.1","5777.78","5.67","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"409","2024-02-29T00:00:00Z","2024-02-27 15:53:21","2024-05-27 0:00:00","Inmobiliaria","Alquiler","31","29","0","1",NA,"Departamento","ARG","220000","220000","1823941007","2024-02","1128.8","c(-58.539862, -34.60092)","FALSE","220000","194.9","7096.77","6.29","7586.21","6.72","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"410","2024-03-17T00:00:00Z","2024-02-27 15:53:21","2024-05-27 08:35:47","Inmobiliaria","Alquiler","31","29","0","1",NA,"Departamento","ARG","200000","200000","1823941007","2024-03","1019.49","c(-58.539862, -34.60092)","FALSE","200000","196.18","6451.61","6.33","6896.55","6.76","21","13","06840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"411","2024-02-29T00:00:00Z","2024-02-28 10:30:03","2024-05-28 0:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","180000","180000","1824073467","2024-02","1128.8","c(-58.599064, -34.5873688)","FALSE","180000","159.46","4500","3.99","4500","3.99","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"412","2024-03-03T00:00:00Z","2024-02-28 10:30:03","2024-05-28 00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","180000","180000","1824073467","2024-03","1019.49","c(-58.599064, -34.5873688)","FALSE","180000","176.56","4500","4.41","4500","4.41","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"413","2024-02-29T00:00:00Z","2024-02-28 9:21:19","2024-05-28 0:00:00","Inmobiliaria","Alquiler","40","37","1","2",NA,"Departamento","ARG","250000","250000","1824090811","2024-02","1128.8","c(-58.5671698, -34.6086696)","FALSE","250000","221.47","6250","5.54","6756.76","5.99","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"414","2024-03-03T00:00:00Z","2024-02-28 09:21:19","2024-05-28 00:00:00","Inmobiliaria","Alquiler","40","37","1","2",NA,"Departamento","ARG","250000","250000","1824090811","2024-03","1019.49","c(-58.5671698, -34.6086696)","FALSE","250000","245.22","6250","6.13","6756.76","6.63","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"415","2024-02-29T00:00:00Z","2024-02-28 11:08:50","2024-05-28 0:00:00","Inmobiliaria","Alquiler","64","58","2","3",NA,"Departamento","ARG","350000","350000","1824153579","2024-02","1128.8","c(-58.532048, -34.610436)","FALSE","350000","310.06","5468.75","4.84","6034.48","5.35","16","15","6840010","Villa Raffo","Villa Raffo","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"416","2024-03-09T00:00:00Z","2024-02-28 11:08:50","2024-05-28 00:00:00","Inmobiliaria","Alquiler","64","58","2","3",NA,"Departamento","ARG","350000","350000","1824153579","2024-03","1019.49","c(-58.532048, -34.610436)","FALSE","350000","343.31","5468.75","5.36","6034.48","5.92","16","15","06840010","Villa Raffo","Villa Raffo","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"417","2024-02-29T00:00:00Z","2024-02-28 17:43:36","2024-05-28 0:00:00","Inmobiliaria","Alquiler","36","34","1","2",NA,"Departamento","ARG","285000","285000","1824268143","2024-02","1128.8","c(-58.571368, -34.591783)","FALSE","285000","252.48","7916.67","7.01","8382.35","7.43","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"418","2024-03-30T00:00:00Z","2024-02-28 17:43:36","2024-05-28 00:00:00","Inmobiliaria","Alquiler","36","34","1","2",NA,"Departamento","ARG","280000","280000","1824268143","2024-03","1019.49","c(-58.571368, -34.591783)","FALSE","280000","274.65","7777.78","7.63","8235.29","8.08","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"419","2024-04-29T00:00:00Z","2024-02-28 17:43:36","2024-05-28 00:00:00","Inmobiliaria","Alquiler","36","34","1","2",NA,"Departamento","ARG","280000","280000","1824268143","2024-04","1035.92","c(-58.571368, -34.591783)","FALSE","280000","270.29","7777.78","7.51","8235.29","7.95","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"420","2024-05-26T00:00:00Z","2024-02-28T17:43:36Z","2024-05-28T00:00:00Z","Inmobiliaria","Alquiler","36","34","1","2",NA,"Departamento","ARG","280000","280000","1824268143","2024-05","1184.43","c(-58.571368, -34.591783)","FALSE","280000","236.4","7777.78","6.57","8235.29","6.95","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"421","2024-02-29T00:00:00Z","2024-02-28 17:56:32","2024-05-28 0:00:00","Inmobiliaria","Alquiler","42","40","1","2",NA,"Departamento","ARG","250000","250000","1824268791","2024-02","1128.8","c(-58.5971979, -34.587573)","FALSE","250000","221.47","5952.38","5.27","6250","5.54","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"422","2024-03-30T00:00:00Z","2024-02-28 17:56:32","2024-06-04 11:19:14","Inmobiliaria","Alquiler","42","40","1","2",NA,"Departamento","ARG","250000","250000","1824268791","2024-03","1019.49","c(-58.5971979, -34.587573)","FALSE","250000","245.22","5952.38","5.84","6250","6.13","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"423","2024-04-24T00:00:00Z","2024-02-28 17:56:32","2024-06-05 02:32:49","Inmobiliaria","Alquiler","42","40","1","2",NA,"Departamento","ARG","250000","250000","1824268791","2024-04","1035.92","c(-58.5971979, -34.587573)","FALSE","250000","241.33","5952.38","5.75","6250","6.03","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"424","2024-02-29T00:00:00Z","2024-02-29 11:12:42","2024-05-29 0:00:00","Inmobiliaria","Alquiler","32","25","0","1",NA,"Departamento","ARG","210000","210000","1824483743","2024-02","1128.8","c(-58.540255, -34.6028856)","FALSE","210000","186.04","6562.5","5.81","8400","7.44","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"425","2024-03-30T00:00:00Z","2024-02-29 11:12:42","2024-05-30 14:46:58","Inmobiliaria","Alquiler","32","25","0","1",NA,"Departamento","ARG","210000","210000","1824483743","2024-03","1019.49","c(-58.540255, -34.6028856)","FALSE","210000","205.99","6562.5","6.44","8400","8.24","21","13","06840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
